Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Lizzie,2019-07-12 10:37:26,00:56:18,Autoplayed: user action: Unspecified; ,Katherine Ryan: Glitter Room,,Safari MAC (Cadmium),00:58:24,Not latest view,GB (United Kingdom)
Lizzie,2019-07-10 16:37:27,00:18:42,Autoplayed: user action: Unspecified; ,Stranger Things: Stranger Things 3: Chapter Four: The Sauna Test (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:19:24,Not latest view,GB (United Kingdom)
Lizzie,2019-07-10 15:48:44,00:46:02,,Stranger Things: Stranger Things 3: Chapter Three: The Case of the Missing Lifeguard (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:46:50,00:46:50,GB (United Kingdom)
Lizzie,2019-07-10 15:00:07,00:46:46,Autoplayed: user action: Unspecified; ,Stranger Things: Stranger Things 3: Chapter Two: The Mall Rats (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:47:02,00:47:02,GB (United Kingdom)
Lizzie,2019-07-10 13:53:44,00:00:10,Autoplayed: user action: None; ,Stranger Things: Stranger Things 3: Chapter Two: The Mall Rats (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:16,Not latest view,GB (United Kingdom)
Lizzie,2019-07-10 13:04:10,00:47:29,Autoplayed: user action: Unspecified; ,"Stranger Things: Stranger Things 3: Chapter One: Suzie, Do You Copy? (Episode 1)",,Netflix Chrome MAC (Cadmium) HTML 5,00:47:29,00:47:29,GB (United Kingdom)
Lizzie,2019-07-10 13:02:58,00:00:07,Autoplayed: user action: Unspecified; ,Stranger Things: Season 1: Chapter One: The Vanishing of Will Byers (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:07,00:00:07,GB (United Kingdom)
Lizzie,2019-07-03 20:20:28,00:02:11,,Girls Incarcerated: Season 2: The Girls of LaPorte (Episode 1),,Safari MAC (Cadmium),00:40:43,Not latest view,GB (United Kingdom)
Lizzie,2019-07-03 20:20:27,00:02:11,,Girls Incarcerated: Season 2: The Girls of LaPorte (Episode 1),,Safari MAC (Cadmium),00:40:43,Not latest view,GB (United Kingdom)
Lizzie,2019-07-03 18:50:38,00:32:46,Autoplayed: user action: Unspecified; ,Girls Incarcerated: Season 2: The Girls of LaPorte (Episode 1),,Safari MAC (Cadmium),00:38:33,Not latest view,GB (United Kingdom)
Lizzie,2019-07-01 21:00:17,00:03:08,Autoplayed: user action: Unspecified; ,Katherine Ryan: Glitter Room,,Safari MAC (Cadmium),00:04:54,Not latest view,GB (United Kingdom)
Lizzie,2019-06-24 20:35:02,00:00:07,Autoplayed: user action: None; ,Black Mirror: Season 1: The National Anthem (Episode 1),,Safari MAC (Cadmium),00:00:25,00:00:25,GB (United Kingdom)
Lizzie,2019-06-24 19:45:05,00:47:18,Autoplayed: user action: Unspecified; ,Black Mirror: Season 1: The Entire History of You (Episode 3),,Safari MAC (Cadmium),00:47:47,00:47:47,GB (United Kingdom)
Lizzie,2019-06-24 19:32:39,00:05:56,Autoplayed: user action: Unspecified; ,Girls Incarcerated: Season 2: The Girls of LaPorte (Episode 1),,Safari MAC (Cadmium),00:06:22,Not latest view,GB (United Kingdom)
Lizzie,2019-06-24 19:32:25,00:00:11,Autoplayed: user action: Unspecified; ,Girls Incarcerated: Season 1: Chapter 6: High Expectations (Episode 6),,Safari MAC (Cadmium),00:35:01,Not latest view,GB (United Kingdom)
Lizzie,2019-06-17 19:48:57,00:21:29,Autoplayed: user action: Unspecified; ,Designated Survivor: Season 3: #truthorconsequences (Episode 10),,Safari MAC (Cadmium),00:50:08,Not latest view,GB (United Kingdom)
Lizzie,2019-06-17 19:37:58,00:10:07,Autoplayed: user action: Unspecified; ,Murder Mystery,,Safari MAC (Cadmium),00:11:16,Not latest view,GB (United Kingdom)
Lizzie,2019-06-17 19:32:36,00:05:14,Autoplayed: user action: Unspecified; ,"Black Mirror: Season 5: Rachel, Jack and Ashley Too (Episode 3)",,Safari MAC (Cadmium),00:06:06,00:06:06,GB (United Kingdom)
Lizzie,2019-06-17 19:32:22,00:00:11,Autoplayed: user action: Unspecified; ,Black Mirror: Season 5: Striking Vipers (Episode 1),,Safari MAC (Cadmium),00:00:11,Not latest view,GB (United Kingdom)
Lizzie,2019-06-12 19:42:00,00:04:58,Autoplayed: user action: Unspecified; ,Designated Survivor: Season 3: #truthorconsequences (Episode 10),,Safari MAC (Cadmium),00:18:12,Not latest view,GB (United Kingdom)
Lizzie,2019-06-09 13:29:08,00:01:37,,Designated Survivor: Season 3: #truthorconsequences (Episode 10),,Safari MAC (Cadmium),00:09:58,Not latest view,GB (United Kingdom)
Lizzie,2019-06-09 11:41:12,00:04:10,Autoplayed: user action: Unspecified; ,Designated Survivor: Season 3: #truthorconsequences (Episode 10),,Safari MAC (Cadmium),00:08:24,Not latest view,GB (United Kingdom)
Lizzie,2019-06-08 22:47:51,00:03:01,,Designated Survivor: Season 3: #truthorconsequences (Episode 10),,Safari MAC (Cadmium),00:03:09,Not latest view,GB (United Kingdom)
Lizzie,2019-06-08 22:15:45,00:31:51,,Designated Survivor: Season 3: #undecided (Episode 9),,Safari MAC (Cadmium),00:45:56,Not latest view,GB (United Kingdom)
Lizzie,2019-06-08 21:22:30,00:37:32,Autoplayed: user action: Unspecified; ,Designated Survivor: Season 3: #scaredsh*tless (Episode 8),,Safari MAC (Cadmium),00:49:33,Not latest view,GB (United Kingdom)
Lizzie,2019-06-08 17:29:56,00:10:52,,Designated Survivor: Season 3: #scaredsh*tless (Episode 8),,Safari MAC (Cadmium),00:11:00,Not latest view,GB (United Kingdom)
Lizzie,2019-06-08 16:43:07,00:46:42,Autoplayed: user action: None; ,Designated Survivor: Season 3: #identity/crisis (Episode 7),,Safari MAC (Cadmium),00:49:52,Not latest view,GB (United Kingdom)
Lizzie,2019-06-08 15:55:28,00:47:37,Autoplayed: user action: None; ,Designated Survivor: Season 3: #whocares (Episode 6),,Safari MAC (Cadmium),00:49:37,Not latest view,GB (United Kingdom)
Lizzie,2019-06-08 14:29:55,00:46:38,Autoplayed: user action: None; ,Designated Survivor: Season 3: #nothingpersonal (Episode 5),,Safari MAC (Cadmium),00:50:01,Not latest view,GB (United Kingdom)
Lizzie,2019-06-08 13:33:06,00:49:15,Autoplayed: user action: None; ,Designated Survivor: Season 3: #makehistory (Episode 4),,Safari MAC (Cadmium),00:49:23,Not latest view,GB (United Kingdom)
Lizzie,2019-06-08 12:34:22,00:45:18,,Designated Survivor: Season 3: #privacyplease (Episode 3),,Safari MAC (Cadmium),00:45:26,Not latest view,GB (United Kingdom)
Lizzie,2019-06-08 12:33:58,00:00:23,Autoplayed: user action: Unspecified; ,Designated Survivor: Season 3: #slipperyslope (Episode 2),,Safari MAC (Cadmium),00:47:37,Not latest view,GB (United Kingdom)
Lizzie,2019-06-07 18:53:52,00:46:32,Autoplayed: user action: Unspecified; ,Designated Survivor: Season 3: #slipperyslope (Episode 2),,Safari MAC (Cadmium),00:47:17,Not latest view,GB (United Kingdom)
Lizzie,2019-06-07 17:33:23,00:48:45,Autoplayed: user action: Unspecified; ,Designated Survivor: Season 3: #thesystemisbroken (Episode 1),,Safari MAC (Cadmium),00:48:51,Not latest view,GB (United Kingdom)
Lizzie,2019-06-07 17:33:16,00:00:03,Autoplayed: user action: Unspecified; ,Designated Survivor: Season 2: One Year In (Episode 1),,Safari MAC (Cadmium),00:10:28,Not latest view,GB (United Kingdom)
Lizzie,2019-06-04 17:37:59,00:10:26,Autoplayed: user action: Unspecified; ,Designated Survivor: Season 2: One Year In (Episode 1),,Safari MAC (Cadmium),00:10:26,Not latest view,GB (United Kingdom)
Lizzie,2019-06-03 20:35:46,00:25:54,,The Fix: Season 1: Let's Fix Global Warming (Episode 7),,Safari MAC (Cadmium),00:25:54,00:25:54,GB (United Kingdom)
Lizzie,2019-06-02 14:10:35,00:00:23,Autoplayed: user action: None; ,My Next Guest Needs No Introduction With David Letterman: Season 2: Tiffany Haddish (Episode 3),,Safari MAC (Cadmium),00:00:43,00:00:43,GB (United Kingdom)
Lizzie,2019-06-02 13:16:58,00:53:33,Autoplayed: user action: Unspecified; ,My Next Guest Needs No Introduction With David Letterman: Season 2: Ellen DeGeneres (Episode 2),,Safari MAC (Cadmium),00:54:25,00:54:25,GB (United Kingdom)
Lizzie,2019-06-02 13:16:47,00:00:09,Autoplayed: user action: Unspecified; ,My Next Guest Needs No Introduction With David Letterman: Season 2: Kanye West (Episode 1),,Safari MAC (Cadmium),00:00:09,00:00:09,GB (United Kingdom)
Lizzie,2019-06-02 13:15:51,00:00:20,Autoplayed: user action: Unspecified; ,Chesapeake Shores: Season 1: Pilot: Part 1 (Episode 1),,Safari MAC (Cadmium),00:00:20,00:00:20,GB (United Kingdom)
Lizzie,2019-06-01 16:37:48,00:23:29,Autoplayed: user action: Unspecified; ,Sex and the City 2,,Safari MAC (Cadmium),01:22:01,Not latest view,GB (United Kingdom)
Lizzie,2019-06-01 15:16:21,00:47:42,Autoplayed: user action: Unspecified; ,Sex and the City 2,,Safari MAC (Cadmium),00:58:32,Not latest view,GB (United Kingdom)
Lizzie,2019-06-01 12:20:34,00:18:49,Autoplayed: user action: Unspecified; ,Girls Incarcerated: Season 1: Chapter 6: High Expectations (Episode 6),,Safari MAC (Cadmium),00:34:52,Not latest view,GB (United Kingdom)
Lizzie,2019-06-01 12:00:58,00:17:07,Autoplayed: user action: Unspecified; ,Girls Incarcerated: Season 1: Chapter 5: Love in Lockup (Episode 5),,Safari MAC (Cadmium),00:41:38,Not latest view,GB (United Kingdom)
Lizzie,2019-06-01 11:19:14,00:41:42,Autoplayed: user action: None; ,Girls Incarcerated: Season 1: Chapter 4: Where the Story Begins (Episode 4),,Safari MAC (Cadmium),00:41:46,Not latest view,GB (United Kingdom)
Lizzie,2019-06-01 11:17:21,00:01:52,,Girls Incarcerated: Season 1: Chapter 3: Mean Girls (Episode 3),,Safari MAC (Cadmium),00:38:42,Not latest view,GB (United Kingdom)
Lizzie,2019-06-01 11:17:03,00:00:06,Autoplayed: user action: Unspecified; ,Girls Incarcerated: Season 1: Chapter 2: Until We Meet Again (Episode 2),,Safari MAC (Cadmium),00:45:12,Not latest view,GB (United Kingdom)
Lizzie,2019-06-01 10:57:08,00:07:27,,Wine Country,,Safari MAC (Cadmium),00:26:16,00:26:16,GB (United Kingdom)
Lizzie,2019-06-01 10:28:57,00:18:38,Autoplayed: user action: Unspecified; ,"Jailbirds: Season 1: She Swung at Me, I Swung Back (Episode 6)",,Safari MAC (Cadmium),00:39:40,Not latest view,GB (United Kingdom)
Lizzie,2019-06-01 10:21:56,00:06:52,,Jailbirds: Season 1: It’s a Crazy Beautiful Kinda Love (Episode 5),,Safari MAC (Cadmium),00:12:40,Not latest view,GB (United Kingdom)
Lizzie,2019-06-01 09:43:54,00:34:06,Autoplayed: user action: Unspecified; ,"Jailbirds: Season 1: Swimmin’ in Sh*t, Bruh! (Episode 4)",,Safari MAC (Cadmium),00:38:26,Not latest view,GB (United Kingdom)
Lizzie,2019-06-01 09:42:16,00:01:35,Autoplayed: user action: Unspecified; ,Jailbirds: Season 1: We’re All Criminals (Episode 3),,Safari MAC (Cadmium),00:01:35,Not latest view,GB (United Kingdom)
Lizzie,2019-05-31 22:16:20,00:35:38,,Jailbirds: Season 1: We’re All Criminals (Episode 3),,Safari MAC (Cadmium),00:36:27,Not latest view,GB (United Kingdom)
Lizzie,2019-05-31 21:42:48,00:33:26,,Jailbirds: Season 1: Ima Be That Phatt B*tch (Episode 2),,Safari MAC (Cadmium),00:39:47,00:39:47,GB (United Kingdom)
Lizzie,2019-05-31 20:53:21,00:43:49,Autoplayed: user action: Unspecified; ,Jailbirds: Season 1: Dressed into Oranges (Episode 1),,Safari MAC (Cadmium),00:45:35,Not latest view,GB (United Kingdom)
Lizzie,2019-05-30 17:00:06,00:00:43,,The Society: Season 1: What Happened (Episode 1),,Safari MAC (Cadmium),00:03:35,00:03:35,GB (United Kingdom)
Lizzie,2019-05-30 15:12:29,00:04:39,,Easy: Season 3: She's Back (Episode 9),,Sony CE Sony Core 2013 Smart TV,00:04:43,00:04:43,GB (United Kingdom)
Lizzie,2019-05-30 14:41:32,00:30:51,,Easy: Season 3: Low Rolling Boil (Episode 8),,Sony CE Sony Core 2013 Smart TV,00:30:55,00:30:55,GB (United Kingdom)
Lizzie,2019-05-30 14:15:08,00:26:17,,Easy: Season 3: Number One Seller (Episode 7),,Sony CE Sony Core 2013 Smart TV,00:26:17,00:26:17,GB (United Kingdom)
Lizzie,2019-05-30 14:03:56,00:07:52,,Easy: Season 3: Blank Pages (Episode 6),,Sony CE Sony Core 2013 Smart TV,00:10:21,00:10:21,GB (United Kingdom)
Lizzie,2019-05-29 22:36:53,00:02:24,,Easy: Season 3: Blank Pages (Episode 6),,Sony CE Sony Core 2013 Smart TV,00:02:29,Not latest view,GB (United Kingdom)
Lizzie,2019-05-29 22:06:35,00:02:54,,The Society: Season 1: What Happened (Episode 1),,Safari MAC (Cadmium),00:02:54,Not latest view,GB (United Kingdom)
Lizzie,2019-05-29 21:46:45,00:49:51,,Easy: Season 3: Swipe Left (Episode 5),,Sony CE Sony Core 2013 Smart TV,00:49:55,00:49:55,GB (United Kingdom)
Lizzie,2019-05-29 21:45:56,00:00:05,,Easy: Season 3: Swipe Left (Episode 5),,Sony CE Sony Core 2013 Smart TV,00:00:05,Not latest view,GB (United Kingdom)
Lizzie,2019-05-29 21:43:53,00:00:01,,Easy: Season 3: Swipe Left (Episode 5),,Sony CE Sony Core 2013 Smart TV,00:00:01,Not latest view,GB (United Kingdom)
Lizzie,2019-05-29 21:19:15,00:22:55,,Easy: Season 3: Yes (Episode 4),,Sony CE Sony Core 2013 Smart TV,00:26:00,00:26:00,GB (United Kingdom)
Lizzie,2019-05-28 20:36:25,00:03:26,,Wine Country,,Safari MAC (Cadmium),00:18:50,Not latest view,GB (United Kingdom)
Lizzie,2019-05-28 20:32:30,00:03:40,Autoplayed: user action: Unspecified; ,Dead to Me: Season 1: Maybe I'm Crazy (Episode 2),,Safari MAC (Cadmium),00:14:25,00:14:25,GB (United Kingdom)
Lizzie,2019-05-28 13:41:42,00:43:06,Autoplayed: user action: None; ,Gilmore Girls: Season 3: Keg! Max! (Episode 19),,Netflix Chrome MAC (Cadmium) HTML 5,00:43:06,00:43:06,GB (United Kingdom)
Lizzie,2019-05-28 12:58:02,00:43:36,,"Gilmore Girls: Season 3: Happy Birthday, Baby (Episode 18)",,Netflix Chrome MAC (Cadmium) HTML 5,00:43:56,00:43:56,GB (United Kingdom)
Lizzie,2019-05-28 12:55:47,00:00:36,Autoplayed: user action: Unspecified; ,Gilmore Girls: Season 3: Application Anxiety (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:36,00:00:36,GB (United Kingdom)
Lizzie,2019-05-27 20:53:27,00:10:44,Autoplayed: user action: Unspecified; ,Dead to Me: Season 1: Maybe I'm Crazy (Episode 2),,Safari MAC (Cadmium),00:10:48,Not latest view,GB (United Kingdom)
Lizzie,2019-05-27 20:52:52,00:00:32,Autoplayed: user action: Unspecified; ,Dead to Me: Season 1: Pilot (Episode 1),,Safari MAC (Cadmium),00:31:30,00:31:30,GB (United Kingdom)
Lizzie,2019-05-27 20:33:18,00:15:26,Autoplayed: user action: Unspecified; ,Wine Country,,Safari MAC (Cadmium),00:15:26,Not latest view,GB (United Kingdom)
Lizzie,2019-05-27 19:43:18,00:02:59,Autoplayed: user action: None; ,Easy: Season 3: Yes (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:03:05,Not latest view,GB (United Kingdom)
Lizzie,2019-05-27 19:04:55,00:31:24,Autoplayed: user action: None; ,Easy: Season 3: Spontaneous Combustion (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:31:30,00:31:30,GB (United Kingdom)
Lizzie,2019-05-27 18:27:09,00:26:50,Autoplayed: user action: None; ,Easy: Season 3: Private Eyes (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:26:56,00:26:56,GB (United Kingdom)
Lizzie,2019-05-27 17:54:27,00:29:37,,Easy: Season 3: Swipe Right (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:29:37,00:29:37,GB (United Kingdom)
Lizzie,2019-05-25 15:12:32,00:31:00,,Dead to Me: Season 1: Pilot (Episode 1),,Safari MAC (Cadmium),00:31:00,Not latest view,GB (United Kingdom)
Lizzie,2019-05-25 15:12:32,00:30:35,,Dead to Me: Season 1: Pilot (Episode 1),,Safari MAC (Cadmium),00:30:35,Not latest view,GB (United Kingdom)
Lizzie,2019-05-25 01:01:23,00:00:36,,Lunatics: Season 1: Episode 5,,Netflix Chrome MAC (Cadmium) HTML 5,00:18:14,00:18:14,GB (United Kingdom)
Lizzie,2019-05-24 13:22:25,00:17:32,Autoplayed: user action: None; ,Lunatics: Season 1: Episode 5,,Netflix Chrome MAC (Cadmium) HTML 5,00:17:38,Not latest view,GB (United Kingdom)
Lizzie,2019-05-24 13:14:32,00:06:56,Autoplayed: user action: Unspecified; ,Lunatics: Season 1: Episode 4,,Netflix Chrome MAC (Cadmium) HTML 5,00:32:10,00:32:10,GB (United Kingdom)
Lizzie,2019-05-20 12:43:42,00:25:08,Autoplayed: user action: None; ,Lunatics: Season 1: Episode 4,,Netflix Chrome MAC (Cadmium) HTML 5,00:25:14,Not latest view,GB (United Kingdom)
Lizzie,2019-05-20 11:42:49,00:34:23,Autoplayed: user action: Unspecified; ,Lunatics: Season 1: Episode 3,,Netflix Chrome MAC (Cadmium) HTML 5,00:34:29,00:34:29,GB (United Kingdom)
Lizzie,2019-05-19 17:24:16,01:15:37,Autoplayed: user action: Unspecified; ,Life as We Know It,,Safari MAC (Cadmium),01:50:17,01:50:17,GB (United Kingdom)
Lizzie,2019-05-19 17:24:16,01:15:02,Autoplayed: user action: Unspecified; ,Life as We Know It,,Safari MAC (Cadmium),01:49:43,Not latest view,GB (United Kingdom)
Lizzie,2019-05-19 17:22:30,00:00:01,Autoplayed: user action: Unspecified; ,Reversing Roe,,Safari MAC (Cadmium),00:00:01,Not latest view,GB (United Kingdom)
Lizzie,2019-05-19 11:03:26,00:41:03,,Designated Survivor: Season 1: Warriors (Episode 11),,Safari MAC (Cadmium),00:41:03,00:41:03,GB (United Kingdom)
Lizzie,2019-05-19 10:47:50,00:15:33,Autoplayed: user action: Unspecified; ,Designated Survivor: Season 1: The Oath (Episode 10),,Safari MAC (Cadmium),00:15:33,Not latest view,GB (United Kingdom)
Lizzie,2019-05-18 14:22:31,00:01:08,Autoplayed: user action: None; ,Lunatics: Season 1: Episode 3,,Netflix Chrome MAC (Cadmium) HTML 5,00:01:14,Not latest view,GB (United Kingdom)
Lizzie,2019-05-18 13:59:52,00:22:35,,Lunatics: Season 1: Episode 2,,Netflix Chrome MAC (Cadmium) HTML 5,00:34:44,00:34:44,GB (United Kingdom)
Lizzie,2019-05-18 12:56:30,00:12:03,Autoplayed: user action: None; ,Lunatics: Season 1: Episode 2,,Netflix Chrome MAC (Cadmium) HTML 5,00:12:09,Not latest view,GB (United Kingdom)
Lizzie,2019-05-18 12:21:07,00:35:21,Autoplayed: user action: Unspecified; ,Lunatics: Season 1: Episode 1,,Netflix Chrome MAC (Cadmium) HTML 5,00:35:21,00:35:21,GB (United Kingdom)
Lizzie,2019-05-14 20:04:37,00:35:27,Autoplayed: user action: Unspecified; ,Designated Survivor: Season 1: The Oath (Episode 10),,Safari MAC (Cadmium),00:41:26,Not latest view,GB (United Kingdom)
Lizzie,2019-05-14 19:49:53,00:11:58,,Designated Survivor: Season 1: The Blueprint (Episode 9),,Safari MAC (Cadmium),00:42:40,Not latest view,GB (United Kingdom)
Lizzie,2019-05-12 20:31:23,00:30:43,Autoplayed: user action: Unspecified; ,Designated Survivor: Season 1: The Blueprint (Episode 9),,Safari MAC (Cadmium),00:30:43,Not latest view,GB (United Kingdom)
Lizzie,2019-05-12 15:56:38,00:40:25,,Designated Survivor: Season 1: The Results (Episode 8),,Safari MAC (Cadmium),00:42:34,Not latest view,GB (United Kingdom)
Lizzie,2019-05-12 15:26:33,00:26:50,Autoplayed: user action: Unspecified; ,Designated Survivor: Season 1: The Traitor (Episode 7),,Safari MAC (Cadmium),00:42:19,Not latest view,GB (United Kingdom)
Lizzie,2019-05-12 13:45:14,00:15:04,,Designated Survivor: Season 1: The Traitor (Episode 7),,Safari MAC (Cadmium),00:15:40,Not latest view,GB (United Kingdom)
Lizzie,2019-05-12 12:45:51,00:42:42,Autoplayed: user action: Unspecified; ,Designated Survivor: Season 1: The Interrogation (Episode 6),,Safari MAC (Cadmium),00:42:38,Not latest view,GB (United Kingdom)
Lizzie,2019-05-12 12:00:13,00:41:05,,Designated Survivor: Season 1: The Mission (Episode 5),,Safari MAC (Cadmium),00:41:45,Not latest view,GB (United Kingdom)
Lizzie,2019-05-12 11:56:01,00:04:11,,Designated Survivor: Season 1: The Enemy (Episode 4),,Safari MAC (Cadmium),00:42:37,Not latest view,GB (United Kingdom)
Lizzie,2019-05-11 22:39:10,00:37:53,,Designated Survivor: Season 1: The Enemy (Episode 4),,Safari MAC (Cadmium),00:38:29,Not latest view,GB (United Kingdom)
Lizzie,2019-05-11 21:54:44,00:42:03,Autoplayed: user action: None; ,Designated Survivor: Season 1: The Confession (Episode 3),,Safari MAC (Cadmium),00:42:39,Not latest view,GB (United Kingdom)
Lizzie,2019-05-11 21:08:01,00:42:52,Autoplayed: user action: Unspecified; ,Designated Survivor: Season 1: The First Day (Episode 2),,Safari MAC (Cadmium),00:43:10,Not latest view,GB (United Kingdom)
Lizzie,2019-05-11 21:07:40,00:00:01,Autoplayed: user action: Unspecified; ,Bodyguard: Season 1: Episode 1,,Safari MAC (Cadmium),00:00:01,00:00:01,GB (United Kingdom)
Lizzie,2019-05-11 21:06:35,00:00:12,Autoplayed: user action: Unspecified; ,Atypical: Season 1: Antarctica (Episode 1),,Safari MAC (Cadmium),00:00:12,Not latest view,GB (United Kingdom)
Lizzie,2019-05-11 21:04:42,00:00:28,Autoplayed: user action: Unspecified; ,Tiny House Nation: Volume 1: Two Turntables and a Tiny House (Episode 6),,Safari MAC (Cadmium),00:03:43,00:03:43,GB (United Kingdom)
Lizzie,2019-05-11 21:04:28,00:00:11,Autoplayed: user action: Unspecified; ,Tiny House Nation: Volume 1: Tiny Forever After (Episode 1),,Safari MAC (Cadmium),00:00:11,00:00:11,GB (United Kingdom)
Lizzie,2019-05-11 19:15:29,00:00:45,,The Crown: Season 1: Wolferton Splash (Episode 1),,Safari MAC (Cadmium),00:00:45,Not latest view,GB (United Kingdom)
Lizzie,2019-05-07 17:23:30,00:15:39,Autoplayed: user action: Unspecified; ,Unforgotten: Season 1: Episode 4,,Safari MAC (Cadmium),00:18:07,00:18:07,GB (United Kingdom)
Lizzie,2019-05-07 17:23:30,00:15:00,Autoplayed: user action: Unspecified; ,Unforgotten: Season 1: Episode 4,,Safari MAC (Cadmium),00:17:28,Not latest view,GB (United Kingdom)
Lizzie,2019-05-07 16:44:10,00:28:04,Autoplayed: user action: Unspecified; ,Unforgotten: Season 1: Episode 3,,Safari MAC (Cadmium),00:44:57,00:44:57,GB (United Kingdom)
Lizzie,2019-05-07 16:43:58,00:00:09,Autoplayed: user action: Unspecified; ,Unforgotten: Season 1: Episode 2,,Safari MAC (Cadmium),00:43:14,00:43:14,GB (United Kingdom)
Lizzie,2019-05-06 21:48:27,00:00:13,,Unforgotten: Season 1: Episode 3,,Safari MAC (Cadmium),00:00:48,Not latest view,GB (United Kingdom)
Lizzie,2019-05-06 21:22:55,00:25:12,Autoplayed: user action: Unspecified; ,Unforgotten: Season 1: Episode 2,,Safari MAC (Cadmium),00:42:36,Not latest view,GB (United Kingdom)
Lizzie,2019-05-06 20:20:21,00:42:15,Autoplayed: user action: Unspecified; ,Unforgotten: Season 1: Episode 1,,Safari MAC (Cadmium),00:44:29,00:44:29,GB (United Kingdom)
Lizzie,2019-05-06 19:30:38,00:44:43,Autoplayed: user action: Unspecified; ,Line of Duty: Season 1: Episode 1,,Safari MAC (Cadmium),00:51:44,00:51:44,GB (United Kingdom)
Lizzie,2019-05-06 19:30:23,00:00:11,Autoplayed: user action: Unspecified; ,Line of Duty: Season 1: Episode 2,,Safari MAC (Cadmium),00:00:11,00:00:11,GB (United Kingdom)
Lizzie,2019-05-02 19:55:16,00:20:59,Autoplayed: user action: Unspecified; ,Selling Sunset: Season 1: The Gloves Come Off (Episode 8),,Safari MAC (Cadmium),00:38:02,Not latest view,GB (United Kingdom)
Lizzie,2019-04-30 19:58:57,00:16:19,Autoplayed: user action: None; ,Selling Sunset: Season 1: The Gloves Come Off (Episode 8),,Safari MAC (Cadmium),00:16:23,Not latest view,GB (United Kingdom)
Lizzie,2019-04-30 19:29:43,00:28:43,Autoplayed: user action: Unspecified; ,Selling Sunset: Season 1: It Takes Two to Make a Thing Go Right (Episode 7),,Safari MAC (Cadmium),00:28:47,00:28:47,GB (United Kingdom)
Lizzie,2019-04-30 19:03:11,00:26:31,Autoplayed: user action: None; ,Selling Sunset: Season 1: Real Estate Hunger Games (Episode 6),,Safari MAC (Cadmium),00:26:35,00:26:35,GB (United Kingdom)
Lizzie,2019-04-30 18:55:53,00:07:16,,Selling Sunset: Season 1: The One That Got Away (Episode 5),,Safari MAC (Cadmium),00:33:10,00:33:10,GB (United Kingdom)
Lizzie,2019-04-29 19:10:09,00:17:01,Autoplayed: user action: Unspecified; ,Selling Sunset: Season 1: The One That Got Away (Episode 5),,Safari MAC (Cadmium),00:25:57,Not latest view,GB (United Kingdom)
Lizzie,2019-04-29 17:53:41,00:08:53,Autoplayed: user action: None; ,Selling Sunset: Season 1: The One That Got Away (Episode 5),,Safari MAC (Cadmium),00:08:57,Not latest view,GB (United Kingdom)
Lizzie,2019-04-29 17:23:10,00:26:58,Autoplayed: user action: None; ,Selling Sunset: Season 1: Loose Lips Sink Relationships (Episode 4),,Safari MAC (Cadmium),00:32:03,00:32:03,GB (United Kingdom)
Lizzie,2019-04-29 17:08:55,00:06:25,Autoplayed: user action: Unspecified; ,Selling Sunset: Season 1: (Real) Diamonds Are a Girl's Best Friend (Episode 3),,Safari MAC (Cadmium),00:41:04,00:41:04,GB (United Kingdom)
Lizzie,2019-04-29 17:06:13,00:02:29,Autoplayed: user action: Unspecified; ,Homeland: Season 3: Tower of David (Episode 3),,Safari MAC (Cadmium),00:05:21,00:05:21,GB (United Kingdom)
Lizzie,2019-04-29 17:04:41,00:00:45,Autoplayed: user action: Unspecified; ,Someone Great,,Safari MAC (Cadmium),00:00:45,Not latest view,GB (United Kingdom)
Lizzie,2019-04-28 20:44:36,00:27:59,Autoplayed: user action: Unspecified; ,Selling Sunset: Season 1: (Real) Diamonds Are a Girl's Best Friend (Episode 3),,Safari MAC (Cadmium),00:32:17,Not latest view,GB (United Kingdom)
Lizzie,2019-04-28 20:42:02,00:02:33,,Selling Sunset: Season 1: Can't Have Your Cake and Eat It Too (Episode 2),,Safari MAC (Cadmium),00:31:59,00:31:59,GB (United Kingdom)
Lizzie,2019-04-28 20:37:18,00:03:59,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 2: Something Borrowed (Episode 21),,Safari MAC (Cadmium),00:03:59,Not latest view,GB (United Kingdom)
Lizzie,2019-04-27 20:16:47,00:00:35,Autoplayed: user action: Unspecified; ,Outnumbered: Series 5: Episode 3,,Safari MAC (Cadmium),00:00:39,00:00:39,GB (United Kingdom)
Lizzie,2019-04-27 19:59:26,00:16:23,Autoplayed: user action: Unspecified; ,Outnumbered: Series 5: Episode 2,,Safari MAC (Cadmium),00:28:21,00:28:21,GB (United Kingdom)
